Accepted Product ID,Product Type,Method(s),Activity Definition,Brand,Model Number,Driver Brand (if declared article),Driver Model Number (if declared article),Lifetime in hours (if applicable) 	,Strip light length in meters (if applicable) ,Light output (lm) (if applicable) ,Accepted LCP/NLP Value,AS/NZS4234 version,Zone 3 System Size,Zone 3 Peak Load (MJ/day) ,Zone 3 Annual Energy Savings %,Zone 3 Bs (GJ/year) ,Zone 3 Be (GJ/year),Zone 3 HPelec (GJ/year),Zone 3 HPgas (GJ/year),Zone 3 RefElec (GJ/year),Zone 5 System Size ,Zone 5 Peak Load (MJ/day) ,Zone 5 Annual Energy Savings % ,Zone 5 Bs (GJ/year) ,Zone 5 Be (GJ/year),Zone 5 HPelec (GJ/year),Zone 5 HPgas (GJ/year),Zone 5 RefElec (GJ/year),No. of hot water tank(s) ,Tank Model Number ,Tank Size (L) ,Pre-heat tank model number(s),Finishing tank model number(s) ,Pre-heat tank volume (L) ,Finishing tank volume (L) ,Total system tank volume (L) ,Collector Type,Collector Model Number,No. of collectors,No. of  heat pump(s),Heat pump unit model number(s) ,Total heat pump thermal capacity (kW) ,System booster type ,Booster model number(s) ,Total thermal capacity (kW),System Type,Refrigerant type (GWP),Refrigerant charge (kg),AS/NZS 2712 Certificate Expiry,Limitations,Effective From,Effective To,Status
ACC0015162,LED Luminaires - Fixed Type,Commercial Lighting,,PHILIPS,SM505T LED90S/840 PSD DALI-VLC DA25W BLA,,,,,,66.3,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2019-03-14,,Active
ACC0012722,LED Luminaires - Floodlight,Commercial Lighting,,PHILIPS,BVP428 1710/957 PSDMX BV S8 D25 T30,,,96000.0,,,1429.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-08,,Active
ACC0015174,LED Luminaires - High/Low Bay,Commercial Lighting,,PHILIPS,BY550X LED100/CW ACW2 IS HRO,,,,,,80.25,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-01-25,,Active
ACC0012714,LED Luminaires - Floodlight,Commercial Lighting,,PHILIPS,BVP428 1710/957 PSDMX BV S4 D25 T30,,,96000.0,,,1427.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-08,,Active
ACC0012828,LED Luminaires - Fixed Type,Commercial Lighting,,PHILIPS,BN188C LED20 CW ACF L1200 BR G2 ANZ,,,,,,20.66,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-06-02,,Active
ACC0015166,LED Luminaires - Fixed Type,Commercial Lighting,,PHILIPS,SM505T LED90S/830 PSD-VLC DA25W WH,,,,,,71.95,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2019-03-14,,Active
ACC0014621,LED Luminaires - High/Low Bay,Commercial Lighting,,Philips,BY688P LED160 L3000/NW PSU S-WB,,,,,,149.37,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2016-02-12,,Active
ACC0016531,LED Luminaires - Streetlight,Commercial Lighting,,PHILIPS,BRP371 LED71/WW 55W DM PSD P7 ANZ,,,,,,55.15,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2020-12-23,,Active
ACC0016237,LED Luminaires - Recessed,Commercial Lighting,,Philips,RC650B LED40S940 PSD W30L120 CAU,,,,,,29.3,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2022-03-23,,Active
ACC0015683,LED Luminaires - High/Low Bay,Commercial Lighting,,Philips,BCP500 LED110/NW PSD ACD2 IS S-WB,,,,,,100.34,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2016-04-22,,Active
ACC0016725,LED Luminaires - High/Low Bay,Commercial Lighting,,PHILIPS,TC PM 200S/840 SRD 120D CL-WH401 AU,,,,,,141.73,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2021-03-01,,Active
ACC0012930,LED Luminaires - Recessed,Commercial Lighting,,PHILIPS,RC160V LED34S/840 PSD W60L60 CAU,,,,,,36.43,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-06-02,,Active
ACC0012914,LED Luminaires - Recessed,Commercial Lighting,,PHILIPS,RC160V LED34S/840 PSU W30L120 CAU,,,,,,34.18,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-06-02,,Active
ACC0012926,LED Luminaires - Recessed,Commercial Lighting,,PHILIPS,RC100C LED35S/840 PSD W30L120 CAU,,,,,,35.77,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2016-11-25,,Active
ACC0012868,LED Luminaires - Fixed Type,Commercial Lighting,,PHILIPS,SM100C LED25S/840 PSU W20L120,,,,,,27.82,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2016-11-14,,Active
ACC0015395,LED Luminaires - Floodlight,Commercial Lighting,,PHILIPS,BVP525 BV,,,,,,1378.71,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2019-01-15,,Active
ACC0016721,LED Luminaires - Recessed,Commercial Lighting,,PHILIPS,BBP500 G2 LED180/NW PSU S-MB,,,,,,133.76,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2022-01-13,,Active
ACC0016673,LED Luminaires - High/Low Bay,Commercial Lighting,,PHILIPS,BY570P LED150/840 PSU WB CAU,,,,,,108.18,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2021-09-20,,Active
ACC0016018,LED Luminaires - Fixed Type,Commercial Lighting,,Philips,WT198C LED19S/840 PSU L600 CL,,,,,,14.5,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2022-05-27,,Active
ACC0023003,LED Luminaires - Fixed Type,Commercial Lighting,,Philips,BN208C LED20/ L1200 FR,,,,,,19.27,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2016-01-20,,Active
ACC0012833,LED Luminaires - Fixed Type,Commercial Lighting,,PHILIPS,BN188C LED20 CW ACF L600 BR G2 ANZ,,,,,,21.71,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-06-02,,Active
ACC0012719,LED Luminaires - Floodlight,Commercial Lighting,,PHILIPS,BVP428 1710/957 PSDMX HGB S6 D25 T30,,,96000.0,,,1428.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-08,,Active
ACC0012943,LED Luminaires - Fixed Type,Commercial Lighting,,PHILIPS,BN188C LED40 CW ACF L1200 BR G2 ANZ,,,,,,38.5,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-06-02,,Active
ACC0016726,LED Luminaires - High/Low Bay,Commercial Lighting,,PHILIPS,TC PM 200S/840 SRD 70D CL-WH401 AU,,,,,,141.73,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2021-03-01,,Active
ACC0012927,LED Luminaires - Recessed,Commercial Lighting,,PHILIPS,RC100C LED35S/840 PSD W60L60 ACL CAU,,,,,,35.77,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2016-11-25,,Active
ACC0126951,LED Luminaires - High/Low Bay,"Commercial Lighting, MBM, PIAM&V",,Philips,TC HB B 260S/840 PSU WH401LC-CTC AU,,,54000.0,,,143.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-07,,Active
ACC0016759,LED Luminaires - High/Low Bay,Commercial Lighting,,PHILIPS,BY698P LED205/840 PSU WB CAU G2 CL,,,,,,150.26,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2021-09-03,,Active
ACC0016247,LED Luminaires - Linear Lamp,Commercial Lighting,,PHILIPS,WT198X LED40S/840 L1 S L1200,,,,,,30.23,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2022-06-30,,Active
ACC0013086,LED Luminaires - Floodlight,Commercial Lighting,,PHILIPS,BVP282 LED220/NW 200W 220-240V SWB,,,,,,192.35,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-06-30,,Active
ACC0126949,LED Luminaires - High/Low Bay,"Commercial Lighting, MBM, PIAM&V",,Philips,TC HB BS 190S/840 PSU WH401LC-CTC AU,,,54000.0,,,105.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-07,,Active
ACC0126950,LED Luminaires - High/Low Bay,"Commercial Lighting, MBM, PIAM&V",,Philips,TC HB B 190S/840 PSU WH401LC-CTC AU,,,54000.0,,,105.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-07,,Active
ACC0015669,LED Luminaires - High/Low Bay,Commercial Lighting,,Philips,BY550P LED100/NW PSU HRO,,,,,,77.13,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2016-02-12,,Active
ACC0015735,LED Luminaires - High/Low Bay,Commercial Lighting,,Philips,BY550P LED200/NW PSU WB,,,,,,154.5,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2016-02-12,,Active
ACC0012915,LED Luminaires - Recessed,Commercial Lighting,,PHILIPS,RC100C LED35S/840 PSU W30L120 CAU,,,,,,34.27,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2016-11-25,,Active
ACC0016593,LED Luminaires - High/Low Bay,Commercial Lighting,,PHILIPS,BY560X LED105/NW ACW2 IS WB CAU,,,,,,76.45,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2020-09-14,,Active
ACC0012869,LED Luminaires - Fixed Type,Commercial Lighting,,PHILIPS,SM100C LED25S/840 PSU W60L60,,,,,,27.82,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2016-11-14,,Active
ACC0016734,LED Luminaires - High/Low Bay,Commercial Lighting,,PHILIPS,TC PM 200S/840 PSU 120D CL-WH401 AU,,,,,,145.2,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2021-03-01,,Active
ACC0016698,LED Luminaires - High/Low Bay,Commercial Lighting,,PHILIPS,BY560X LED160/NW ACW2 IS HRO CAU,,,,,,118.95,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2020-09-14,,Active
ACC0016738,LED Luminaires - High/Low Bay,Commercial Lighting,,PHILIPS,TC PM 200S/840 IA3 120D CL-WH401 AU,,,,,,145.82,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2021-03-19,,Active
ACC0126947,LED Luminaires - High/Low Bay,"Commercial Lighting, MBM, PIAM&V",,Philips,TC HB BS 330S/840 PSU WH401LC-CTC AU,,,54000.0,,,177.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-07,,Active
ACC0126948,LED Luminaires - High/Low Bay,"Commercial Lighting, MBM, PIAM&V",,Philips,TC HB BS 260S/840 PSU WH401LC-CTC AU,,,54000.0,,,143.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-07,,Active
ACC0126952,LED Luminaires - High/Low Bay,"Commercial Lighting, MBM, PIAM&V",,Philips,TC HB B 330S/840 PSU WH401LC-CTC AU,,,54000.0,,,177.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-07,,Active
ACC0016722,LED Luminaires - High/Low Bay,Commercial Lighting,,PHILIPS,BY718P LED200/NW PSU WB CAU,,,,,,135.21,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2021-09-20,,Active
ACC0014626,LED Luminaires - High/Low Bay,Commercial Lighting,,Philips,BY687P LED240/NW PSR S-WB L3000,,,,,,232.94,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2016-02-12,,Active
ACC0023004,LED Luminaires - Fixed Type,Commercial Lighting,,Philips,BN209C LED20/L1200 FR,,,,,,19.27,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2016-01-20,,Active
ACC0015172,LED Luminaires - High/Low Bay,Commercial Lighting,,PHILIPS,BY500X LED 100/CW ACW2 IS WB,,,,,,80.25,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-01-25,,Active
ACC0012720,LED Luminaires - Floodlight,Commercial Lighting,,PHILIPS,BVP428 1710/957 PSDMX BV S7 D25 T30,,,96000.0,,,1429.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-08,,Active
ACC0015269,LED Luminaires - High/Low Bay,Commercial Lighting,,PHILIPS,BY239P LED150/CW PSU CAU,,,,,,143.8,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2019-07-23,,Active
ACC0014611,LED Luminaires - Recessed,Commercial Lighting,,PHILIPS,DN281B 1xDLED-4000 PSU WH CAU,,,,,,11.74,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2015-12-11,,Active
ACC0015176,LED Luminaires - High/Low Bay,Commercial Lighting,,PHILIPS,BY550X LED100/NW ACW2 IS NB,,,,,,80.25,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-01-25,,Active
ACC0012787,LED Luminaires - Fixed Type,Commercial Lighting,,PHILIPS,BN188C LED10 CW ACF L600 BR G2 ANZ,,,,,,10.27,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-06-02,,Active
ACC0012834,LED Luminaires - Fixed Type,Commercial Lighting,,PHILIPS,BN188C LED20 NW ACF L600 BR G2 ANZ,,,,,,21.71,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-06-02,,Active
ACC0015160,LED Luminaires - Fixed Type,Commercial Lighting,,PHILIPS,SM505T LED90S/830 PSD DA25W BK,,,,,,65.72,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2019-03-05,,Active
ACC0012710,LED Luminaires - Floodlight,Commercial Lighting,,PHILIPS,BVP428 1710/957 PSDMX BV S2 D25 T30,,,96000.0,,,1429.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-08,,Active
ACC0016735,LED Luminaires - High/Low Bay,Commercial Lighting,,PHILIPS,TC PM 200S/840 PSU 70D CL-WH401 AU,,,,,,145.2,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2021-03-01,,Active
ACC0015780,LED Lamp Only - Extra Low Voltage,Commercial Lighting,,PHILIPS,MLED7W3K60DIM,,,,,,7.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2015-12-08,,Active
ACC0012712,LED Luminaires - Floodlight,Commercial Lighting,,PHILIPS,BVP428 1710/957 PSDMX BV S3 D25 T30,,,96000.0,,,1428.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-08,,Active
ACC0016196,LED Luminaires - Recessed,Commercial Lighting,,Philips,RC170B LED31S/SCCT PSU W30L120 AU G2,KLITE,ED-SC 25W550I 220-240V,,,,25.8,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2022-06-30,,Active
ACC0016838,LED Luminaires - High/Low Bay,Commercial Lighting,,PHILIPS,BY718P LED300/NW PSU WB CAU,,,,,,203.36,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2021-09-20,,Active
ACC0016772,LED Luminaires - High/Low Bay,Commercial Lighting,,PHILIPS,TC PM 230S/840 SRD 120D CL-WH401 AU,,,,,,157.9,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2021-12-15,,Active
ACC0016820,LED Luminaires - Streetlight,Commercial Lighting,,PHILIPS,BRP373 LED260/WW 200W DM PSD P7 ANZ,,,,,,196.4,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2020-12-23,,Active
ACC0015690,LED Luminaires - High/Low Bay,Commercial Lighting,,Philips,BY550P LED140/NW PSU HRO,,,,,,104.1,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2016-02-12,,Active
ACC0012854,LED Luminaires - Recessed,Commercial Lighting,,PHILIPS,RC160V LED25S/840 PSU W60L60 CAU,,,,,,24.86,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-06-02,,Active
ACC0012870,LED Luminaires - Recessed,Commercial Lighting,,PHILIPS,RC100C LED25S/840 PSU W30L120 CAU,,,,,,27.82,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2016-11-25,,Active
ACC0012916,LED Luminaires - Recessed,Commercial Lighting,,PHILIPS,RC100C LED35S/840 PSU W60L60 CAU,,,,,,34.27,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2016-11-25,,Active
ACC0012944,LED Luminaires - Fixed Type,Commercial Lighting,,PHILIPS,BN188C LED40 NW ACF L1200 BR G2 ANZ,,,,,,38.5,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-06-02,,Active
ACC0012928,LED Luminaires - Recessed,Commercial Lighting,,PHILIPS,RC100C LED35S/840 PSD W60L60 CAU,,,,,,35.77,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2016-11-25,,Active
ACC0016699,LED Luminaires - High/Low Bay,Commercial Lighting,,PHILIPS,BY560X LED160/NW ACW2 IS WB CAU,,,,,,118.95,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2020-09-14,,Active
ACC0016533,LED Luminaires - Linear Lamp,Commercial Lighting,,PHILIPS,WT198C LED80S/840 PSD L1500,,,,,,55.53,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2022-06-21,,Active
ACC0012830,LED Luminaires - Fixed Type,Commercial Lighting,,PHILIPS,WT120C LED22S/840 PSU L1200,,,,,,20.7,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-06-02,,Active
ACC0012716,LED Luminaires - Floodlight,Commercial Lighting,,PHILIPS,BVP428 1710/957 PSDMX BV S5 D25 T30,,,96000.0,,,1429.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-08,,Active
ACC0016351,LED Luminaires - Recessed,Commercial Lighting,,PHILIPS,RC160V LED40S 840W60L120 PSU OC CAU,Philips,KEDH036S0900NR22A9,,,,35.9,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2021-08-02,,Active
ACC0016380,LED Luminaires - Streetlight,Commercial Lighting,,PHILIPS,BRP371 LED48/WW 37W DM PSD P7 ANZ,,,,,,37.04,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2020-12-23,,Active
ACC0015329,LED Luminaires - High/Low Bay,Commercial Lighting,,PHILIPS,BY239P LED200/CW PSU CAU,,,,,,188.8,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2019-07-23,,Active
ACC0012924,LED Luminaires - Fixed Type,Commercial Lighting,,PHILIPS,WT120C LED40S/840 PSU L1200,,,,,,35.7,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-06-02,,Active
ACC0016739,LED Luminaires - High/Low Bay,Commercial Lighting,,PHILIPS,TC PM 200S/840 IA3 70D CL-WH401 AU,,,,,,145.82,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2021-03-19,,Active
ACC0013397,LED Luminaires - Floodlight,Commercial Lighting,,Philips (China ) Investment Co Ltd,BVP282 LED160/NW,,,,,,159.71,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2016-06-17,,Active
ACC0013359,LED Luminaires - Floodlight,Commercial Lighting,,Philips (China ) Investment Co Ltd,BVP281 LED120/NW,,,,,,116.06,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2016-06-17,,Active
ACC0013328,LED Luminaires - Floodlight,Commercial Lighting,,Philips (China ) Investment Co Ltd,BVP281 LED80/NW,,,,,,81.73,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2016-06-17,,Active
ACC0014782,LED Luminaires - Linear Lamp,Commercial Lighting,,PHILIPS ELECTRONICS AUSTRALIA,SM100C/LED35S/W60L60,,,,,,39.5,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2015-04-20,,Active
ACC0014766,LED Luminaires - Linear Lamp,Commercial Lighting,,PHILIPS ELECTRONICS AUSTRALIA,WT161C/LED20/L120,,,,,,19.49,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2015-04-20,,Active
ACC0013566,LED Luminaires - High/Low Bay,Commercial Lighting,,PHILIPS ELECTRONICS AUSTRALIA,BY698P LED200/NW PSU WB L3000 EN,,,,,,153.43,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-03-10,,Active
ACC0012964,LED Luminaires - Linear Lamp,Commercial Lighting,,PHILIPS ELECTRONICS AUSTRALIA,BN209C LED40/ L1200 S,,,,,,40.3,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2015-05-26,,Active
ACC0013565,LED Luminaires - High/Low Bay,Commercial Lighting,,PHILIPS ELECTRONICS AUSTRALIA,BY698P LED200/NW PSU NB L3000 EN,,,,,,153.43,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-03-10,,Active
ACC0012963,LED Luminaires - Linear Lamp,Commercial Lighting,,PHILIPS ELECTRONICS AUSTRALIA,BN209C LED40/ L1200 FR,,,,,,40.3,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2015-05-26,,Active
ACC0014781,LED Luminaires - Linear Lamp,Commercial Lighting,,PHILIPS ELECTRONICS AUSTRALIA,SM100C/LED35S/W20L120,,,,,,39.5,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2015-04-20,,Active
ACC0012961,LED Luminaires - Linear Lamp,Commercial Lighting,,PHILIPS ELECTRONICS AUSTRALIA,BN208C LED40/ L1200 FR,,,,,,40.3,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2015-05-26,,Active
ACC0014771,LED Luminaires - Linear Lamp,Commercial Lighting,,PHILIPS ELECTRONICS AUSTRALIA,SM100C/LED25S/W20L120,,,,,,27.19,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2015-04-20,,Active
ACC0014772,LED Luminaires - Linear Lamp,Commercial Lighting,,PHILIPS ELECTRONICS AUSTRALIA,SM100C/LED25S/W60L60,,,,,,27.19,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2015-04-20,,Active
ACC0012962,LED Luminaires - Linear Lamp,Commercial Lighting,,PHILIPS ELECTRONICS AUSTRALIA,BN208C LED40/ L1200 S,,,,,,40.3,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2015-05-26,,Active
ACC0014780,LED Luminaires - Linear Lamp,Commercial Lighting,,PHILIPS ELECTRONICS AUSTRALIA,WT 160C/LED40/L 120,,,,,,38.77,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2015-04-20,,Active
ACC0014784,LED Luminaires - Linear Lamp,Commercial Lighting,,Philips Lighting Australia,RC100C/LED35S/DAL/W60L60,,,,,,39.5,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2015-04-20,,Active
ACC0013564,LED Luminaires - High/Low Bay,Commercial Lighting,,Philips Lighting Australia,BY698P LED160/NW PSU WB L3000 EN,,,,,,118.4,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2016-12-22,,Active
ACC0014776,LED Luminaires - Linear Lamp,Commercial Lighting,,Philips Lighting Australia,RC100C/LED25S/W60L60,,,,,,27.19,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2015-04-20,,Active
ACC0014785,LED Luminaires - Linear Lamp,Commercial Lighting,,Philips Lighting Australia,RC100C/LED35S/W30L120,,,,,,39.5,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2015-04-20,,Active
ACC0013561,LED Luminaires - High/Low Bay,Commercial Lighting,,Philips Lighting Australia,BY698P LED110/NW PSU NB L3000 EN,,,,,,91.54,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-03-10,,Active
ACC0014773,LED Luminaires - Linear Lamp,Commercial Lighting,,Philips Lighting Australia,RC100C/LED25S/DAL/W30L120,,,,,,27.19,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2015-04-20,,Active
